title,author,pdf_url
Pelli Peddalu,Sri_sitamraju_venkateswara_rao,http://www.dli.ernet.in/bitstream/handle/2015/328894/Pelli-Peddalu.pdf?sequence=1&isAllowed=y
Pelle Treeneingu,B_kameshwar_rao,http://www.dli.ernet.in/bitstream/handle/2015/328890/Pelle-Treeneingu.pdf?sequence=1&isAllowed=y
Pellala Shekshana Samasyalu,K Vedantha Charry,http://www.dli.ernet.in/bitstream/handle/2015/328889/Pellala-Shekshana.pdf?sequence=1&isAllowed=y
Perraju-premakaduthi,Dr.m.sitaram,http://www.dli.ernet.in/bitstream/handle/2015/385871/Perraju-Premakaduthi.pdf?sequence=1&isAllowed=y
Periya Tirumud'iyad'avu,Kan'daad'ai Tirumalaachaaryulu,http://www.dli.ernet.in/bitstream/handle/2015/373013/Periya-Tirumudiyadavu.pdf?sequence=1&isAllowed=y
Perani Shivatandavam,Dr Nataraja Ramakrishna,http://www.dli.ernet.in/bitstream/handle/2015/385859/Perani-Shivatandavam.pdf?sequence=1&isAllowed=y
Penugonda Muttadi,"Lakshminarayana Sharma, M",http://www.dli.ernet.in/bitstream/handle/2015/385285/Penugonda-Muttadi.pdf?sequence=1&isAllowed=y
Pennete Pata,Vidvam,http://www.dli.ernet.in/bitstream/handle/2015/328896/Pennete-Pata.pdf?sequence=1&isAllowed=y
Pendly,Chilukuri Narayanarao,http://www.dli.ernet.in/bitstream/handle/2015/373470/Pendly.pdf?sequence=1&isAllowed=y
Penumestta Mahayogini,Adusumalli_narayanarao,http://www.dli.ernet.in/bitstream/handle/2015/328897/Penumestta-Mahayogini.pdf?sequence=1&isAllowed=y
Pendli,Chilukuri Narayanarao,http://www.dli.ernet.in/bitstream/handle/2015/373467/Pendli.pdf?sequence=1&isAllowed=y
Pen'd'li Dan'd'a,Jonnalagad'd'a Satyanaaraayand-amuurti,http://www.dli.ernet.in/bitstream/handle/2015/331707/Pendli-Danda.pdf?sequence=1&isAllowed=y
Pendindlu A Melodrama On Human Satisram,V.nageshwara Lingam,http://www.dli.ernet.in/bitstream/handle/2015/328895/Pendindlu-A.pdf?sequence=1&isAllowed=y
Phanishwarnath Renu Uttama Kathalu,Venu Padmaparag,http://www.dli.ernet.in/bitstream/handle/2015/448482/Phanishwarnath-Renu.pdf?sequence=1&isAllowed=y
Phantaamaara Ignishio Sylon,Nidamarthy Ashwini Kumara Dattu,http://www.dli.ernet.in/bitstream/handle/2015/329849/Phantaamaara-Ignishio.pdf?sequence=1&isAllowed=y
Phaan't'ain,Durgaa Prasaada Raavu Vi,http://www.dli.ernet.in/bitstream/handle/2015/371957/Phaantain.pdf?sequence=1&isAllowed=y
Phast' Klaas Loo Paasavad'an' Elaa,Jii.vein'kat'eishvarulu,http://www.dli.ernet.in/bitstream/handle/2015/497519/phast-klaas.pdf?sequence=1&isAllowed=y
Phanishwarnath Renu Uttama Kathalu,Venu Padmaparag,http://www.dli.ernet.in/bitstream/handle/2015/287828/Phanishwarnath-Renu.pdf?sequence=1&isAllowed=y
Phala Jaatulu Modat'i Bhaagamu,Raavu Aan'd'ra Sheishhagiri,http://www.dli.ernet.in/bitstream/handle/2015/372212/Phala-Jaatulu.pdf?sequence=1&isAllowed=y
Phand-igiri Bauddhaaaaraama Shithilaalu,Khvaajaamahammad Ahamad,http://www.dli.ernet.in/bitstream/handle/2015/370916/Phand-igiri-Bauddhaaaaraama.pdf?sequence=1&isAllowed=y
Perumal Tirumolli,Nageswara Sarma.i,http://www.dli.ernet.in/bitstream/handle/2015/391151/Perumal-tirumolli.pdf?sequence=1&isAllowed=y
Phaan't'a Maaraa,Ashviniikumaara Dattu Nid'amarti,http://www.dli.ernet.in/bitstream/handle/2015/371493/Phaanta-Maaraa.pdf?sequence=1&isAllowed=y
Pettubadi Dari Arthika Samshobapu Theevratha,I.kujminau,http://www.dli.ernet.in/bitstream/handle/2015/329824/Pettubadi-Dari.pdf?sequence=1&isAllowed=y
Phtography Nerchukondam,Dr V.v Balakrishna,http://www.dli.ernet.in/bitstream/handle/2015/385882/Phtography-Nerchukondam.pdf?sequence=1&isAllowed=y
Picchapathi,Naarla Venkateshwara Rao,http://www.dli.ernet.in/bitstream/handle/2015/385893/Picchapathi.pdf?sequence=1&isAllowed=y
Pichivani Gnyapakalu,Tollstaiye,http://www.dli.ernet.in/bitstream/handle/2015/328898/Pichivani-Gnyapakalu.pdf?sequence=1&isAllowed=y
Physical Geography Of India,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/287875/Physical-Geography.pdf?sequence=1&isAllowed=y
Physical Geography Of India,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/448364/Physical-Geography.pdf?sequence=1&isAllowed=y
Phoor Raaskels,Raavu Chin'taa Suuryaprakaasha,http://www.dli.ernet.in/bitstream/handle/2015/371969/Phoor-Raaskels.pdf?sequence=1&isAllowed=y
Picchapathi,Naarla Venkateshwara Rao,http://www.dli.ernet.in/bitstream/handle/2015/392111/PICCHAPATHI.pdf?sequence=1&isAllowed=y
Phtography Nerchukondam,Dr V.v Balakrishna,http://www.dli.ernet.in/bitstream/handle/2015/392110/PHTOGRAPHY-NERCHUKONDAM.pdf?sequence=1&isAllowed=y
Phren'chi Svaatan'trya Vijayamu Modat'i San'put'amu,Kaal'eishvararaavu Ayyadeivara,http://www.dli.ernet.in/bitstream/handle/2015/370938/Phrenchi-Svaatantrya.pdf?sequence=1&isAllowed=y
Phtography Nerchukondam,Dr V.v Balakrishna,http://www.dli.ernet.in/bitstream/handle/2015/390381/PHTOGRAPHY-NERCHUKONDAM.pdf?sequence=1&isAllowed=y
Pillalakathalu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/331718/Pillalakathalu.pdf?sequence=1&isAllowed=y
Pillala Patalu,Arroju Satyam,http://www.dli.ernet.in/bitstream/handle/2015/395222/Pillala-Patalu.pdf?sequence=1&isAllowed=y
Pillala Paatalu,Arroju Satyam,http://www.dli.ernet.in/bitstream/handle/2015/385915/Pillala-Paatalu.pdf?sequence=1&isAllowed=y
Pillala Paatalu,Arroju Satyam,http://www.dli.ernet.in/bitstream/handle/2015/388993/Pillala-Paatalu.pdf?sequence=1&isAllowed=y
Pillala Paatalu,Arroju Satyam,http://www.dli.ernet.in/bitstream/handle/2015/393339/Pillala-Paatalu.pdf?sequence=1&isAllowed=y
Pillalakathalu,Mahaakaal'i Subrahmand-yamu,http://www.dli.ernet.in/bitstream/handle/2015/331724/Pillalakathalu.pdf?sequence=1&isAllowed=y
Pillala  Shiqs-and-aa Samasyalu,Shrii Kei. Veidaan'taachaari,http://www.dli.ernet.in/bitstream/handle/2015/386270/pillala-.pdf?sequence=1&isAllowed=y
Pictorial Hyderabad,K.krishna Swamy Mudiraj,http://www.dli.ernet.in/bitstream/handle/2015/388502/PICTORIAL-HYDERABAD.pdf?sequence=1&isAllowed=y
Pillala Pempakam,Ramsha And Shirisha,http://www.dli.ernet.in/bitstream/handle/2015/395223/Pillala-Pempakam.pdf?sequence=1&isAllowed=y
Pillalakathalu,Mahaakaal'i Subrahmand-yamu,http://www.dli.ernet.in/bitstream/handle/2015/331727/Pillalakathalu.pdf?sequence=1&isAllowed=y
Pillalu - Peddalu,L.mala Kondaiah,http://www.dli.ernet.in/bitstream/handle/2015/385937/Pillalu--.pdf?sequence=1&isAllowed=y
Pillalu-bommalu Veiahdamu Ela,A.v.b.s. Anand,http://www.dli.ernet.in/bitstream/handle/2015/385926/Pillalu-Bommalu-Veiahdamu.pdf?sequence=1&isAllowed=y
Pillalamarri Pina Veerabhadra Kavi,Dr.g.v.subrahamanyam,http://www.dli.ernet.in/bitstream/handle/2015/385904/Pillalamarri-Pina.pdf?sequence=1&isAllowed=y
Pillalamarri Pina Veerabhadra Kavi,Dr.g.v.subrahamanyam,http://www.dli.ernet.in/bitstream/handle/2015/388992/Pillalamarri-Pina.pdf?sequence=1&isAllowed=y
Pillala Paat'ala Kathalu,Ke.sabha,http://www.dli.ernet.in/bitstream/handle/2015/497520/pillala-paatala.pdf?sequence=1&isAllowed=y
Pillalamarri Pina Veerabhadra Kavi,Dr.g.v.subrahamanyam,http://www.dli.ernet.in/bitstream/handle/2015/392112/PILLALAMARRI-PINA.pdf?sequence=1&isAllowed=y
Pillalamarri Pina Veerabhadra Kavi,Dr.g.v.subrahamanyam,http://www.dli.ernet.in/bitstream/handle/2015/393340/Pillalamarri-Pina.pdf?sequence=1&isAllowed=y
Pillalu - Peddalu,L.mala Kondaiah,http://www.dli.ernet.in/bitstream/handle/2015/388995/Pillalu--.pdf?sequence=1&isAllowed=y
Pillalakei Naahrxdayan' An'kitan',Aar.ven'kat'eishvara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/497522/pillalakei-naahrxdayan.pdf?sequence=1&isAllowed=y
Pillalu - Peddalu,L.mala Kondaiah,http://www.dli.ernet.in/bitstream/handle/2015/393341/Pillalu--.pdf?sequence=1&isAllowed=y
Pillana Grovi Pilupulu-lalitha Geetalu,P.durga Rao,http://www.dli.ernet.in/bitstream/handle/2015/392113/PILLANA-GROVI.pdf?sequence=1&isAllowed=y
Pindapitra Yagna Samiksha Samalochana,M.venkata Subbaramashastry,http://www.dli.ernet.in/bitstream/handle/2015/390382/Pindapitra-Yagna.pdf?sequence=1&isAllowed=y
Pin'gal'i Kaat'uuri,Gollapuud'i Prakaasharaavu,http://www.dli.ernet.in/bitstream/handle/2015/386273/pingali-kaatuuri.pdf?sequence=1&isAllowed=y
Pin'd'od'in',Bammid'i Jagadiishvara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/492154/pindodin.pdf?sequence=1&isAllowed=y
Pindapitra Yagna Samiksha Samalochana,M.venkata Subbaramashastry,http://www.dli.ernet.in/bitstream/handle/2015/395224/Pindapitra-Yagna.pdf?sequence=1&isAllowed=y
Pin'd'od'in',Bammid'i Jagadiishvara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/386272/pindodin.pdf?sequence=1&isAllowed=y
Pinu Viithi,Raavu Vishveishvara Shrii Ayyagaari,http://www.dli.ernet.in/bitstream/handle/2015/372102/Pinu-Viithi.pdf?sequence=1&isAllowed=y
Pindapitru Yagna Nirnaymu-sameeksha Samaalochanam,Mallavajhala Venkata Subba Rama Sastry,http://www.dli.ernet.in/bitstream/handle/2015/390384/PINDAPITRU-YAGNA.pdf?sequence=1&isAllowed=y
Pindapitru Yagna Nirnaymu-sameeksha Samaalochanam,Mallavajhala Venkata Subba Rama Sastry,http://www.dli.ernet.in/bitstream/handle/2015/392114/PINDAPITRU-YAGNA.pdf?sequence=1&isAllowed=y
Pindapitru Yagna Nirnaymu-sameeksha Samaalochanam,Mallavajhala Venkata Subba Rama Sastry,http://www.dli.ernet.in/bitstream/handle/2015/385948/Pindapitru-Yagna.pdf?sequence=1&isAllowed=y
Pitaa Putra Kavi Charitramu,Shrii Cheruvu Satyanaaraayand-ashaastri,http://www.dli.ernet.in/bitstream/handle/2015/497523/pitaa-putra.pdf?sequence=1&isAllowed=y
Piradausi,Gur'r'an' Jaashhuva,http://www.dli.ernet.in/bitstream/handle/2015/491532/piradausi.pdf?sequence=1&isAllowed=y
Pisinigot't'u,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/370815/Pisinigottu.pdf?sequence=1&isAllowed=y
Pisinigot't'u,Raavu Shriipaada,http://www.dli.ernet.in/bitstream/handle/2015/371830/Pisinigottu.pdf?sequence=1&isAllowed=y
Pishvashaan'ti,Aatreiya Aachaarya,http://www.dli.ernet.in/bitstream/handle/2015/371547/Pishvashaanti.pdf?sequence=1&isAllowed=y
Pit'haapura San'sthaanamu Kavipan'd'itapooshhand-a,Si Kamalaa Anaarkali,http://www.dli.ernet.in/bitstream/handle/2015/492155/pithaapura-sansthaanamu.pdf?sequence=1&isAllowed=y
Pit'haadhipati,Maaksin'goorkii,http://www.dli.ernet.in/bitstream/handle/2015/331451/Pithaadhipati.pdf?sequence=1&isAllowed=y
Piradousi-burra Katha,G.s.n.sharma,http://www.dli.ernet.in/bitstream/handle/2015/385970/Piradousi-Burra-Katha.pdf?sequence=1&isAllowed=y
Piradousi,G.jhashuva Kavi,http://www.dli.ernet.in/bitstream/handle/2015/385959/Piradousi.pdf?sequence=1&isAllowed=y
Piradousi-burra Katha,G.s.n.sharma,http://www.dli.ernet.in/bitstream/handle/2015/395225/Piradousi-Burra-Katha.pdf?sequence=1&isAllowed=y
Pnandavagnatha Vasamu,V.ramaswami,http://www.dli.ernet.in/bitstream/handle/2015/390365/PNANDAVAGNATHA-VASAMU.pdf?sequence=1&isAllowed=y
Podupukadalu Oka Parisilana,Dr Kasi Reddy Venkata Reddy,http://www.dli.ernet.in/bitstream/handle/2015/385983/Podupukadalu-Oka.pdf?sequence=1&isAllowed=y
Podupukadalu Oka Parisilana,Dr Kasi Reddy Venkata Reddy,http://www.dli.ernet.in/bitstream/handle/2015/392115/PODUPUKADALU-OKA.pdf?sequence=1&isAllowed=y
Pnandavagnatha Vasamu,V.ramaswami,http://www.dli.ernet.in/bitstream/handle/2015/395165/Pnandavagnatha-Vasamu.pdf?sequence=1&isAllowed=y
Poetry,Sri Venkateswara University,http://www.dli.ernet.in/bitstream/handle/2015/385994/Poetry.pdf?sequence=1&isAllowed=y
Poetry,Sri Venkateswara University,http://www.dli.ernet.in/bitstream/handle/2015/395226/Poetry.pdf?sequence=1&isAllowed=y
Pnandavagnatha Vasamu,V.ramaswami,http://www.dli.ernet.in/bitstream/handle/2015/392081/PNANDAVAGNATHA-VASAMU.pdf?sequence=1&isAllowed=y
Pnandavagnatha Vasamu,V.ramaswami,http://www.dli.ernet.in/bitstream/handle/2015/390364/Pnandavagnatha-Vasamu.pdf?sequence=1&isAllowed=y
Pleto Prasangala Nundi Sokratish Amaravani,Pilaka_ganapathi_sastri,http://www.dli.ernet.in/bitstream/handle/2015/328900/Pleto-Prasangala.pdf?sequence=1&isAllowed=y
Pittaporu Natika,Ganpisetti_venkateswra_rao,http://www.dli.ernet.in/bitstream/handle/2015/328899/Pittaporu-Natika.pdf?sequence=1&isAllowed=y
Puulaa Mokaakaalaa Pemapaakam,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/287848/Puulaa-Mokaakaalaa.pdf?sequence=1&isAllowed=y
Poojareni,Sharat_babu,http://www.dli.ernet.in/bitstream/handle/2015/328905/Poojareni.pdf?sequence=1&isAllowed=y
Poola Mala,Sthanapathi Rukminamma,http://www.dli.ernet.in/bitstream/handle/2015/329853/Poola-Mala.pdf?sequence=1&isAllowed=y
Pondava Jananamu,T Venkateshwarlu,http://www.dli.ernet.in/bitstream/handle/2015/328901/Pondava-Jananamu.pdf?sequence=1&isAllowed=y
Poola Dosillu (geyalu),K.rajamallachari,http://www.dli.ernet.in/bitstream/handle/2015/389681/PoolaDosilluGeyalu.pdf?sequence=1&isAllowed=y
Political Economy-part-1,C.rama Linga  Reddy,http://www.dli.ernet.in/bitstream/handle/2015/395229/Political-Economy-Part-1.pdf?sequence=1&isAllowed=y
Polisu Charyalu Burrakatha,A.ayodyarama Kavi,http://www.dli.ernet.in/bitstream/handle/2015/395228/Polisu-Charyalu.pdf?sequence=1&isAllowed=y
Pootanaveimanalayugamu,Digavalli Vein'kat'ashivaraavu,http://www.dli.ernet.in/bitstream/handle/2015/497524/pootanaveimanalayugamu.pdf?sequence=1&isAllowed=y
Poorapaat'u,Bhaskaara Raavu,http://www.dli.ernet.in/bitstream/handle/2015/371575/Poorapaatu.pdf?sequence=1&isAllowed=y
Polan'gat't'u,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/330922/Polangattu.pdf?sequence=1&isAllowed=y
Poornahuthi Sri Potti Sriramulu Jeevitha Charitra,K_sabha,http://www.dli.ernet.in/bitstream/handle/2015/328906/Poornahuthi-Sri.pdf?sequence=1&isAllowed=y
Pogaaku,P.s Acharya,http://www.dli.ernet.in/bitstream/handle/2015/371600/Pogaaku.pdf?sequence=1&isAllowed=y
Poola Potlaalu,Reddy Raghavaiah,http://www.dli.ernet.in/bitstream/handle/2015/386005/Poola-Potlaalu.pdf?sequence=1&isAllowed=y
Poola Potlaalu,Reddy Raghavaiah,http://www.dli.ernet.in/bitstream/handle/2015/393342/Poola-Potlaalu.pdf?sequence=1&isAllowed=y
Puulaa Mokaakaalaa Pemapaakam,Unknown,http://www.dli.ernet.in/bitstream/handle/2015/448330/Poola-Mokkala.pdf?sequence=1&isAllowed=y
Pondlu Rondva Bhagamu,G_jogi_raju,http://www.dli.ernet.in/bitstream/handle/2015/328902/Pondlu-Rondva.pdf?sequence=1&isAllowed=y
Pootu Gad'd'a Naat'akan',Raavu Vaasired'd'i Bhaaskara,http://www.dli.ernet.in/bitstream/handle/2015/372086/Pootu-Gadda.pdf?sequence=1&isAllowed=y
Pootana,Nid'udavoolu Vein'kat'araavu,http://www.dli.ernet.in/bitstream/handle/2015/492156/pootana.pdf?sequence=1&isAllowed=y
Pootuluuri Viirabrahman' Gaari Jiivitan' Rachanala Parishiilana,Kannekan't'i Raajamallaachaari,http://www.dli.ernet.in/bitstream/handle/2015/491533/pootuluuri-viirabrahman.pdf?sequence=1&isAllowed=y
Pootuluuri Viirabrahmamugaari Mahimalu,Pulikon'd'a Parabrahmakavigaaru,http://www.dli.ernet.in/bitstream/handle/2015/492159/pootuluuri-viirabrahmamugaari.pdf?sequence=1&isAllowed=y
Potana Bhagavatam,Prakasa Rao. A,http://www.dli.ernet.in/bitstream/handle/2015/391154/Potana-Bhagavatam.pdf?sequence=1&isAllowed=y
Potana Atani Krutulu Kavita Vaibhava Parisilana,"Rajeswari , N",http://www.dli.ernet.in/bitstream/handle/2015/391152/Potana-Atani.pdf?sequence=1&isAllowed=y
Pot't'iravikalu Vaalujad'alu,Kavikon'd'alaven'kat'araavu,http://www.dli.ernet.in/bitstream/handle/2015/331438/Pottiravikalu-Vaalujadalu.pdf?sequence=1&isAllowed=y
Postmortam Science And Antupattani Vyadhulu,Dr.g.samaram,http://www.dli.ernet.in/bitstream/handle/2015/389682/PostmortamScienceAndAntupattaniVyadhulu.pdf?sequence=1&isAllowed=y
Poriginti Pullakura,Pokala Narasimha Rao,http://www.dli.ernet.in/bitstream/handle/2015/328907/Poriginti-Pullakura.pdf?sequence=1&isAllowed=y
Popular Rachanalu Cheyatam Eala (yandamuri Veerendranath),Yandamuri Veerendranath,http://www.dli.ernet.in/bitstream/handle/2015/386016/Popular-Rachanalu.pdf?sequence=1&isAllowed=y
Poola Potlaalu,Reddy Raghavaiah,http://www.dli.ernet.in/bitstream/handle/2015/388996/Poola-Potlaalu.pdf?sequence=1&isAllowed=y
Poola Potlaalu,Reddy Raghavaiah,http://www.dli.ernet.in/bitstream/handle/2015/392117/POOLA-POTLAALU.pdf?sequence=1&isAllowed=y
Potana Bhagavatam,Prakasa Rao. A,http://www.dli.ernet.in/bitstream/handle/2015/391153/Potana-Bhagavatam.pdf?sequence=1&isAllowed=y
Popular Rachanalu Cheyatam Eala (yandamuri Veerendranath),Yandamuri Veerendranath,http://www.dli.ernet.in/bitstream/handle/2015/395230/Popular-Rachanalu.pdf?sequence=1&isAllowed=y
Potana Sahitya Goshi,Korlapati Sri Rama Murthy,http://www.dli.ernet.in/bitstream/handle/2015/392119/POTANA-SAHITYA.pdf?sequence=1&isAllowed=y
Potana Kavitha Sudha,Dr.p.yasoda Reddy,http://www.dli.ernet.in/bitstream/handle/2015/388997/Potana-Kavitha.pdf?sequence=1&isAllowed=y
Potana Sahitya Goshi,Korlapati Sri Rama Murthy,http://www.dli.ernet.in/bitstream/handle/2015/393344/Potana-Sahitya.pdf?sequence=1&isAllowed=y
Potana Sahitya Goshi,Korlapati Sri Rama Murthy,http://www.dli.ernet.in/bitstream/handle/2015/388998/Potana-Sahitya.pdf?sequence=1&isAllowed=y
Potana Sahitya Goshi,Korlapati Sri Rama Murthy,http://www.dli.ernet.in/bitstream/handle/2015/386027/Potana-Sahitya.pdf?sequence=1&isAllowed=y
Potana Charitramu,Vanamamalai Varada Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/392120/POTANA-CHARITRAMU.pdf?sequence=1&isAllowed=y
Potana Kavitha Sudha,Dr.p.yasoda Reddy,http://www.dli.ernet.in/bitstream/handle/2015/393343/Potana-Kavitha.pdf?sequence=1&isAllowed=y
Potana Charitramu Maha Kavyama,Vanamamaly Varadacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/393371/Potana-Charitramu.pdf?sequence=1&isAllowed=y
Potana Kavitha Sudha,Dr.p.yasoda Reddy,http://www.dli.ernet.in/bitstream/handle/2015/390385/Potana-Kavitha.pdf?sequence=1&isAllowed=y
Potana Charitramu,Vanamamalai Varada Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/395231/Potana-Charitramu.pdf?sequence=1&isAllowed=y
Poundareekamu,Adipudi Prabhakaramatya Kavi,http://www.dli.ernet.in/bitstream/handle/2015/395233/Poundareekamu.pdf?sequence=1&isAllowed=y
Potti Bava,Maddipatla Venkatarao,http://www.dli.ernet.in/bitstream/handle/2015/395232/Potti-Bava.pdf?sequence=1&isAllowed=y
Potti Ravekalu Valujadalu,K_venkat_rao,http://www.dli.ernet.in/bitstream/handle/2015/328909/Potti-Ravekalu.pdf?sequence=1&isAllowed=y
Pothu Gadda Natakam,Vaasireddy Bhaskara Rao,http://www.dli.ernet.in/bitstream/handle/2015/328908/Pothu-Gadda.pdf?sequence=1&isAllowed=y
Poundareekamu,Adipudi Prabhakaramatya Kavi,http://www.dli.ernet.in/bitstream/handle/2015/392123/POUNDAREEKAMU.pdf?sequence=1&isAllowed=y
Pothana Bhagavatha Rathnalu,Shanthisri Bothsakavi,http://www.dli.ernet.in/bitstream/handle/2015/395765/Pothana-Bhagavatha.pdf?sequence=1&isAllowed=y
Potti Bava,Maddipatla Venkatarao,http://www.dli.ernet.in/bitstream/handle/2015/392122/POTTI-BAVA.pdf?sequence=1&isAllowed=y
Pothana Andhramahabhagavathamuna Bhakthi Srungaramulu,Kanumuri_bala_ramakrishna_subbaraju,http://www.dli.ernet.in/bitstream/handle/2015/385286/PothanaAndhramahabhagavathamunaBhakthiSrungaramulu.pdf?sequence=1&isAllowed=y
Pothana Bhagavatha Rathnalu,Shanthisri Bothsakavi,http://www.dli.ernet.in/bitstream/handle/2015/392121/POTHANA-BHAGAVATHA.pdf?sequence=1&isAllowed=y
Pothana Andhramahabhagavathamuna Bhakthi Srungaramulu,Kanumuri_bala_ramakrishna_subbaraju,http://www.dli.ernet.in/bitstream/handle/2015/497892/PothanaAndhramahabhagavathamunaBhakthiSrungaramulu.pdf?sequence=1&isAllowed=y
Poyit'rii Vark Shhaap,Eit'ukuuri Prasaad,http://www.dli.ernet.in/bitstream/handle/2015/386274/poyitrii-vark.pdf?sequence=1&isAllowed=y
Pouradarmasastramu,R V Rao,http://www.dli.ernet.in/bitstream/handle/2015/328910/Pouradarmasastramu.pdf?sequence=1&isAllowed=y
Praachiina Gaathaa Lahari,P Ganapati Sastri,http://www.dli.ernet.in/bitstream/handle/2015/497525/Praachiina-Gaathaa.pdf?sequence=1&isAllowed=y
Powrudu Rajangam,M M Ratna Swamy,http://www.dli.ernet.in/bitstream/handle/2015/328911/Powrudu-Rajangam.pdf?sequence=1&isAllowed=y
Praacheena Desha Charitralu,Srinivasa Rao,http://www.dli.ernet.in/bitstream/handle/2015/386049/Praacheena-Desha.pdf?sequence=1&isAllowed=y
Praachiina Deivataamuurtulu Laqs-and-a Parind-aamamulu,In'guva Ven'kat'eishvara Sharma,http://www.dli.ernet.in/bitstream/handle/2015/492160/praachiina-deivataamuurtulu.pdf?sequence=1&isAllowed=y
Praachiina Bhaarata Vishva Vidyaalayamulu,Nammaal'vaaru,http://www.dli.ernet.in/bitstream/handle/2015/491848/praachiina-bhaarata.pdf?sequence=1&isAllowed=y
Pourashastramu-rendava Bhagamu,"Shistha Venkatramana Murthy, V.krishna Rao,",http://www.dli.ernet.in/bitstream/handle/2015/392124/POURASHASTRAMU-RENDAVA-BHAGAMU.pdf?sequence=1&isAllowed=y
Povrahakkulu-vidhulu,Pavana Sri,http://www.dli.ernet.in/bitstream/handle/2015/386038/Povrahakkulu-Vidhulu.pdf?sequence=1&isAllowed=y
Pourashastramu-rendava Bhagamu,"Shistha Venkatramana Murthy, V.krishna Rao,",http://www.dli.ernet.in/bitstream/handle/2015/395234/Pourashastramu-Rendava-Bhagamu.pdf?sequence=1&isAllowed=y
Praachiinaan'dhranagaramulu 1,Aadiraaju Viirabhadraraavu,http://www.dli.ernet.in/bitstream/handle/2015/491849/praachiinaandhranagaramulu-1.pdf?sequence=1&isAllowed=y
Praachina Kavita Vijayanthi,Amar,http://www.dli.ernet.in/bitstream/handle/2015/392125/PRAACHINA-KAVITA.pdf?sequence=1&isAllowed=y
Praachiina Gaathaalahari 3,Pi Gand-apatishaastri,http://www.dli.ernet.in/bitstream/handle/2015/497526/praachiina-gaathaalahari.pdf?sequence=1&isAllowed=y
Praachiina Telugu Kaavyaallloo Telugunaad'u,Pi Narasin'haa Red'di,http://www.dli.ernet.in/bitstream/handle/2015/386275/praachiina-telugu.pdf?sequence=1&isAllowed=y
Praachiina Lakhanauu,,http://www.dli.ernet.in/bitstream/handle/2015/448381/Praachiina-Lakhanauu.pdf?sequence=1&isAllowed=y
Praachina Kavita Vijayanthi,Amar,http://www.dli.ernet.in/bitstream/handle/2015/393345/Praachina-Kavita.pdf?sequence=1&isAllowed=y
Praachina Dakshina Bharata Charitra,Nanduri Ramakrishnama Charya,http://www.dli.ernet.in/bitstream/handle/2015/386060/Praachina-Dakshina.pdf?sequence=1&isAllowed=y
